,cd_geocmu,data,ordem_dia,localidade,novos_obitos,MM7,variacao_per_MM7_14dias,tendencia_novos_obitos
8761,5200134,2020-08-05,57,ACREÚNA,0,0.14,Inf,crescente
8762,5200258,2020-08-05,103,ÁGUAS LINDAS DE GOIÁS,0,0.57,-60,decrescente
8763,5200308,2020-08-05,55,ALEXÂNIA,0,0,-100,decrescente
8764,5200506,2020-08-05,21,ALOÂNDIA,0,0,-100,decrescente
8765,5200555,2020-08-05,27,ALTO HORIZONTE,0,0,0,estavel
8766,5200803,2020-08-05,7,ALVORADA DO NORTE,0,0.14,,
8767,5200852,2020-08-05,51,AMERICANO DO BRASIL,0,0.14,0,estavel
8768,5201108,2020-08-05,104,ANÁPOLIS,2,2,-12.5,estavel
8769,5201207,2020-08-05,23,ANHANGUERA,0,0.14,0,estavel
8770,5201306,2020-08-05,22,ANICUNS,0,0.29,Inf,crescente
8771,5201405,2020-08-05,121,APARECIDA DE GOIÂNIA,2,6,75,crescente
8772,5201454,2020-08-05,58,APARECIDA DO RIO DOCE,0,0,0,estavel
8773,5201702,2020-08-05,49,ARAGARÇAS,0,0.14,-75,decrescente
8774,5201801,2020-08-05,67,ARAGOIÂNIA,0,0,0,estavel
8775,5202155,2020-08-05,77,ARAGUAPAZ,0,0,0,estavel
8776,5202809,2020-08-05,30,AVELINÓPOLIS,0,0,0,estavel
8777,5203302,2020-08-05,98,BELA VISTA DE GOIÁS,0,0.14,0,estavel
8778,5203401,2020-08-05,31,BOM JARDIM DE GOIÁS,0,0,0,estavel
8779,5203500,2020-08-05,36,BOM JESUS DE GOIÁS,0,0,0,estavel
8780,5203559,2020-08-05,59,BONFINÓPOLIS,0,0,-100,decrescente
8781,5203575,2020-08-05,28,BONÓPOLIS,0,0,0,estavel
8782,5203609,2020-08-05,11,BRAZABRANTES,0,0,,
8783,5203807,2020-08-05,8,BRITÂNIA,0,0,,
8784,5203939,2020-08-05,2,BURITI DE GOIÁS,0,,,
8785,5204003,2020-08-05,80,CABECEIRAS,0,0,0,estavel
8786,5204102,2020-08-05,38,CACHOEIRA ALTA,0,0.14,Inf,crescente
8787,5204300,2020-08-05,55,CAÇU,0,0,0,estavel
8788,5204508,2020-08-05,91,CALDAS NOVAS,0,0.43,200,crescente
8789,5204607,2020-08-05,16,CAMPESTRE DE GOIÁS,0,0,,
8790,5204706,2020-08-05,22,CAMPINORTE,0,0.14,Inf,crescente
8791,5204854,2020-08-05,28,CAMPO LIMPO DE GOIÁS,0,0,0,estavel
8792,5204904,2020-08-05,98,CAMPOS BELOS,0,0,0,estavel
8793,5205000,2020-08-05,46,CARMO DO RIO VERDE,0,0,0,estavel
8794,5205059,2020-08-05,10,CASTELÂNDIA,0,0,,
8795,5205109,2020-08-05,75,CATALÃO,0,0.57,-42.86,decrescente
8796,5205208,2020-08-05,21,CATURAÍ,0,0,-100,decrescente
8797,5205406,2020-08-05,57,CERES,1,0.14,0,estavel
8798,5205455,2020-08-05,48,CEZARINA,0,0.14,Inf,crescente
8799,5205471,2020-08-05,31,CHAPADÃO DO CÉU,1,0.14,Inf,crescente
8800,5205497,2020-08-05,84,CIDADE OCIDENTAL,0,0.29,0,estavel
8801,5205513,2020-08-05,59,COCALZINHO DE GOIÁS,0,0,0,estavel
8802,5205521,2020-08-05,19,COLINAS DO SUL,0,0,,
8803,5205901,2020-08-05,112,CORUMBAÍBA,0,0,0,estavel
8804,5206206,2020-08-05,94,CRISTALINA,0,0,-100,decrescente
8805,5206305,2020-08-05,13,CRISTIANÓPOLIS,0,0,,
8806,5206404,2020-08-05,45,CRIXÁS,0,0,0,estavel
8807,5206602,2020-08-05,29,CUMARI,0,0,0,estavel
8808,5206800,2020-08-05,36,DAMOLÂNDIA,0,0,0,estavel
8809,5207253,2020-08-05,23,DOVERLÂNDIA,0,0,0,estavel
8810,5207402,2020-08-05,65,EDÉIA,0,0.14,Inf,crescente
8811,5207600,2020-08-05,24,FAZENDA NOVA,0,0,0,estavel
8812,5207808,2020-08-05,47,FIRMINÓPOLIS,0,0,-100,decrescente
8813,5207907,2020-08-05,38,FLORES DE GOIÁS,0,0,0,estavel
8814,5208004,2020-08-05,77,FORMOSA,2,0.86,20,crescente
8815,5208103,2020-08-05,10,FORMOSO,0,0,,
8816,5208301,2020-08-05,43,DIVINÓPOLIS DE GOIÁS,0,0,0,estavel
8817,5208400,2020-08-05,58,GOIANÁPOLIS,0,0,-100,decrescente
8818,5208509,2020-08-05,126,GOIANDIRA,0,0,0,estavel
8819,5208608,2020-08-05,128,GOIANÉSIA,0,0.14,-75,decrescente
8820,5208707,2020-08-05,127,GOIÂNIA,16,13.71,26.32,crescente
8821,5208806,2020-08-05,78,GOIANIRA,0,0.57,300,crescente
8822,5208905,2020-08-05,32,CIDADE DE GOIÁS,0,0.29,Inf,crescente
8823,5209101,2020-08-05,90,GOIATUBA,0,0.14,-50,decrescente
8824,5209200,2020-08-05,42,GUAPÓ,0,0.14,Inf,crescente
8825,5209291,2020-08-05,64,GUARAÍTA,0,0,0,estavel
8826,5209606,2020-08-05,3,HEITORAÍ,0,,,
8827,5209705,2020-08-05,93,HIDROLÂNDIA,0,0,-100,decrescente
8828,5209804,2020-08-05,20,HIDROLINA,0,0,,
8829,5209903,2020-08-05,49,IACIARA,0,0,0,estavel
8830,5209937,2020-08-05,31,INACIOLÂNDIA,0,0,-100,decrescente
8831,5209952,2020-08-05,30,INDIARA,0,0,-100,decrescente
8832,5210000,2020-08-05,53,INHUMAS,0,0,-100,decrescente
8833,5210109,2020-08-05,106,IPAMERI,0,0.14,Inf,crescente
8834,5210208,2020-08-05,98,IPORÁ,0,0.29,100,crescente
8835,5210307,2020-08-05,16,ISRAELÂNDIA,0,0,,
8836,5210406,2020-08-05,78,ITABERAÍ,0,0.14,-66.67,decrescente
8837,5210562,2020-08-05,44,ITAGUARI,0,0,0,estavel
8838,5210604,2020-08-05,19,ITAGUARU,0,0,,
8839,5210901,2020-08-05,37,ITAPACI,0,0.14,0,estavel
8840,5211008,2020-08-05,8,ITAPIRAPUÃ,0,0,,
8841,5211206,2020-08-05,45,ITAPURANGA,0,0.29,Inf,crescente
8842,5211404,2020-08-05,32,ITAUÇU,0,0,0,estavel
8843,5211503,2020-08-05,87,ITUMBIARA,0,0.43,50,crescente
8844,5211701,2020-08-05,55,JANDAIA,0,0,-100,decrescente
8845,5211800,2020-08-05,68,JARAGUÁ,1,0.43,Inf,crescente
8846,5211909,2020-08-05,80,JATAÍ,0,0.29,-66.67,decrescente
8847,5212006,2020-08-05,21,JAUPACI,0,0,-100,decrescente
8848,5212105,2020-08-05,89,JOVIÂNIA,0,0,-100,decrescente
8849,5212204,2020-08-05,64,JUSSARA,0,0,-100,decrescente
8850,5212303,2020-08-05,44,LEOPOLDO DE BULHÕES,0,0,0,estavel
8851,5212501,2020-08-05,135,LUZIÂNIA,2,1.29,28.57,crescente
8852,5212600,2020-08-05,27,MAIRIPOTABA,0,0,0,estavel
8853,5212808,2020-08-05,95,MARA ROSA,0,0,0,estavel
8854,5213004,2020-08-05,73,MAURILÂNDIA,0,0,-100,decrescente
8855,5213053,2020-08-05,47,MIMOSO DE GOIÁS,0,0,0,estavel
8856,5213087,2020-08-05,19,MINAÇU,0,0,,
8857,5213103,2020-08-05,65,MINEIROS,0,0.86,50,crescente
8858,5213400,2020-08-05,7,MOIPORÁ,0,0.14,,
8859,5213756,2020-08-05,41,MONTIVIDIU,0,0,-100,decrescente
8860,5213806,2020-08-05,90,MORRINHOS,0,0.43,0,estavel
8861,5213905,2020-08-05,66,MOSSÂMEDES,0,0,0,estavel
8862,5214002,2020-08-05,46,MOZARLÂNDIA,0,0,-100,decrescente
8863,5214408,2020-08-05,35,NAZÁRIO,0,0.14,Inf,crescente
8864,5214507,2020-08-05,110,NERÓPOLIS,0,0,-100,decrescente
8865,5214606,2020-08-05,52,NIQUELÂNDIA,0,0.71,400,crescente
8866,5214804,2020-08-05,42,NOVA AURORA,0,0,0,estavel
8867,5214838,2020-08-05,30,NOVA CRIXÁS,0,0.14,Inf,crescente
8868,5214861,2020-08-05,28,NOVA GLÓRIA,0,0,0,estavel
8869,5214879,2020-08-05,21,NOVA IGUAÇU DE GOIÁS,0,0,-100,decrescente
8870,5215009,2020-08-05,14,NOVA VENEZA,0,0.14,,
8871,5215231,2020-08-05,104,NOVO GAMA,0,0.29,0,estavel
8872,5215306,2020-08-05,3,ORIZONA,0,,,
8873,5215504,2020-08-05,21,OUVIDOR,1,0.14,0,estavel
8874,5215603,2020-08-05,54,PADRE BERNARDO,0,0.29,100,crescente
8875,5215702,2020-08-05,78,PALMEIRAS DE GOIÁS,0,0.14,0,estavel
8876,5215900,2020-08-05,96,PALMINÓPOLIS,0,0,0,estavel
8877,5216007,2020-08-05,43,PANAMÁ,0,0,0,estavel
8878,5216304,2020-08-05,52,PARANAIGUARA,0,0,-100,decrescente
8879,5216403,2020-08-05,123,PARAÚNA,0,0,0,estavel
8880,5216809,2020-08-05,23,PETROLINA DE GOIÁS,0,0,0,estavel
8881,5217104,2020-08-05,94,PIRACANJUBA,1,0.29,Inf,crescente
8882,5217203,2020-08-05,34,PIRANHAS,0,0,-100,decrescente
8883,5217302,2020-08-05,4,PIRENÓPOLIS,0,,,
8884,5217401,2020-08-05,122,PIRES DO RIO,0,0,-100,decrescente
8885,5217609,2020-08-05,101,PLANALTINA,1,0.43,Inf,crescente
8886,5217708,2020-08-05,9,PONTALINA,0,0,,
8887,5218003,2020-08-05,70,PORANGATU,0,0.29,100,crescente
8888,5218052,2020-08-05,5,PORTEIRÃO,0,,,
8889,5218102,2020-08-05,83,PORTELÂNDIA,0,0,0,estavel
8890,5218300,2020-08-05,54,POSSE,0,0,0,estavel
8891,5218391,2020-08-05,117,PROFESSOR JAMIL,0,0,0,estavel
8892,5218508,2020-08-05,66,QUIRINÓPOLIS,1,0.14,0,estavel
8893,5218607,2020-08-05,21,RIALMA,0,0,-100,decrescente
8894,5218805,2020-08-05,98,RIO VERDE,2,1.14,100,crescente
8895,5218904,2020-08-05,68,RUBIATABA,0,0,0,estavel
8896,5219001,2020-08-05,44,SANCLERLÂNDIA,0,0.14,Inf,crescente
8897,5219100,2020-08-05,49,SANTA BÁRBARA DE GOIÁS,0,0,0,estavel
8898,5219308,2020-08-05,48,SANTA HELENA DE GOIÁS,1,0.43,200,crescente
8899,5219357,2020-08-05,12,SANTA ISABEL,0,0,,
8900,5219456,2020-08-05,22,SANTA RITA DO NOVO DESTINO,0,0,0,estavel
8901,5219506,2020-08-05,66,SANTA ROSA DE GOIÁS,0,0,0,estavel
8902,5219712,2020-08-05,49,SANTO ANTÔNIO DA BARRA,0,0,-100,decrescente
8903,5219738,2020-08-05,93,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
8904,5219753,2020-08-05,85,SANTO ANTÔNIO DO DESCOBERTO,0,0.14,-66.67,decrescente
8905,5219902,2020-08-05,6,SÃO FRANCISCO DE GOIÁS,0,,,
8906,5220009,2020-08-05,76,SÃO JOÃO D'ALIANÇA,1,0.14,Inf,crescente
8907,5220108,2020-08-05,46,SÃO LUÍS DE MONTES BELOS,0,0,-100,decrescente
8908,5220157,2020-08-05,2,SÃO LUIZ DO NORTE,0,,,
8909,5220405,2020-08-05,73,SÃO SIMÃO,0,0,0,estavel
8910,5220454,2020-08-05,93,SENADOR CANEDO,1,0.43,-57.14,decrescente
8911,5220603,2020-08-05,53,SILVÂNIA,0,0,0,estavel
8912,5221007,2020-08-05,32,TAQUARAL DE GOIÁS,0,0,0,estavel
8913,5221197,2020-08-05,55,TEREZÓPOLIS DE GOIÁS,0,0,-100,decrescente
8914,5221304,2020-08-05,10,TRÊS RANCHOS,0,0,,
8915,5221403,2020-08-05,86,TRINDADE,1,0.86,0,estavel
8916,5221502,2020-08-05,31,TURVÂNIA,0,0,-100,decrescente
8917,5221551,2020-08-05,43,TURVELÂNDIA,0,0,0,estavel
8918,5221601,2020-08-05,69,URUAÇU,0,0.14,0,estavel
8919,5221700,2020-08-05,16,URUANA,0,0,,
8920,5221858,2020-08-05,131,VALPARAÍSO DE GOIÁS,0,0.57,-60,decrescente
8921,5222005,2020-08-05,30,VIANÓPOLIS,0,0,0,estavel
8922,5222054,2020-08-05,63,VICENTINÓPOLIS,0,0,-100,decrescente
8923,5222302,2020-08-05,39,VILA PROPÍCIO,0,0,0,estavel
8924,52,2020-08-06,136,GOIÁS,48,41.43,4.69,estavel
8925,5200050,2020-08-06,34,ABADIA DE GOIÁS,0,0.14,Inf,crescente
8926,5200100,2020-08-06,54,ABADIÂNIA,0,0.14,0,estavel
8927,5200134,2020-08-06,58,ACREÚNA,0,0.14,Inf,crescente
8928,5200258,2020-08-06,104,ÁGUAS LINDAS DE GOIÁS,1,0.57,-55.56,decrescente
8929,5200308,2020-08-06,56,ALEXÂNIA,0,0,-100,decrescente
8930,5200506,2020-08-06,22,ALOÂNDIA,0,0,0,estavel
8931,5200555,2020-08-06,28,ALTO HORIZONTE,0,0,0,estavel
8932,5200803,2020-08-06,8,ALVORADA DO NORTE,0,0,,
8933,5200852,2020-08-06,52,AMERICANO DO BRASIL,0,0.14,0,estavel
8934,5201108,2020-08-06,105,ANÁPOLIS,1,1.57,-38.89,decrescente
8935,5201207,2020-08-06,24,ANHANGUERA,0,0,-100,decrescente
8936,5201306,2020-08-06,23,ANICUNS,0,0.29,Inf,crescente
8937,5201405,2020-08-06,122,APARECIDA DE GOIÂNIA,12,6.71,88,crescente
8938,5201454,2020-08-06,59,APARECIDA DO RIO DOCE,0,0,0,estavel
8939,5201702,2020-08-06,50,ARAGARÇAS,0,0.14,-80,decrescente
8940,5201801,2020-08-06,68,ARAGOIÂNIA,0,0,0,estavel
8941,5202155,2020-08-06,78,ARAGUAPAZ,0,0,0,estavel
8942,5202809,2020-08-06,31,AVELINÓPOLIS,0,0,0,estavel
8943,5203302,2020-08-06,99,BELA VISTA DE GOIÁS,0,0.14,0,estavel
8944,5203401,2020-08-06,32,BOM JARDIM DE GOIÁS,0,0,0,estavel
8945,5203500,2020-08-06,37,BOM JESUS DE GOIÁS,1,0.14,0,estavel
8946,5203559,2020-08-06,60,BONFINÓPOLIS,0,0,-100,decrescente
8947,5203575,2020-08-06,29,BONÓPOLIS,0,0,0,estavel
8948,5203609,2020-08-06,12,BRAZABRANTES,0,0,,
8949,5203807,2020-08-06,9,BRITÂNIA,0,0,,
8950,5203939,2020-08-06,3,BURITI DE GOIÁS,0,,,
8951,5204003,2020-08-06,81,CABECEIRAS,0,0,0,estavel
8952,5204102,2020-08-06,39,CACHOEIRA ALTA,0,0,0,estavel
8953,5204300,2020-08-06,56,CAÇU,0,0,0,estavel
8954,5204508,2020-08-06,92,CALDAS NOVAS,0,0.43,200,crescente
8955,5204607,2020-08-06,17,CAMPESTRE DE GOIÁS,0,0,,
8956,5204706,2020-08-06,23,CAMPINORTE,1,0.29,Inf,crescente
8957,5204854,2020-08-06,29,CAMPO LIMPO DE GOIÁS,0,0,0,estavel
8958,5204904,2020-08-06,99,CAMPOS BELOS,0,0,0,estavel
8959,5205000,2020-08-06,47,CARMO DO RIO VERDE,0,0,0,estavel
8960,5205059,2020-08-06,11,CASTELÂNDIA,0,0,,
8961,5205109,2020-08-06,76,CATALÃO,2,0.71,-28.57,decrescente
8962,5205208,2020-08-06,22,CATURAÍ,0,0,0,estavel
8963,5205406,2020-08-06,58,CERES,0,0.14,0,estavel
8964,5205455,2020-08-06,49,CEZARINA,0,0.14,Inf,crescente
8965,5205471,2020-08-06,32,CHAPADÃO DO CÉU,0,0.14,Inf,crescente
8966,5205497,2020-08-06,85,CIDADE OCIDENTAL,0,0.29,100,crescente
8967,5205513,2020-08-06,60,COCALZINHO DE GOIÁS,0,0,0,estavel
8968,5205521,2020-08-06,20,COLINAS DO SUL,0,0,,
8969,5205901,2020-08-06,113,CORUMBAÍBA,0,0,0,estavel
8970,5206206,2020-08-06,95,CRISTALINA,0,0,-100,decrescente
8971,5206305,2020-08-06,14,CRISTIANÓPOLIS,0,0,,
8972,5206404,2020-08-06,46,CRIXÁS,0,0,0,estavel
8973,5206602,2020-08-06,30,CUMARI,0,0,0,estavel
8974,5206800,2020-08-06,37,DAMOLÂNDIA,0,0,0,estavel
8975,5207253,2020-08-06,24,DOVERLÂNDIA,0,0,0,estavel
8976,5207402,2020-08-06,66,EDÉIA,0,0.14,Inf,crescente
8977,5207600,2020-08-06,25,FAZENDA NOVA,0,0,0,estavel
8978,5207808,2020-08-06,48,FIRMINÓPOLIS,0,0,0,estavel
8979,5207907,2020-08-06,39,FLORES DE GOIÁS,0,0,0,estavel
8980,5208004,2020-08-06,78,FORMOSA,1,0.86,100,crescente
8981,5208103,2020-08-06,11,FORMOSO,0,0,,
8982,5208301,2020-08-06,44,DIVINÓPOLIS DE GOIÁS,0,0,0,estavel
8983,5208400,2020-08-06,59,GOIANÁPOLIS,0,0,-100,decrescente
8984,5208509,2020-08-06,127,GOIANDIRA,0,0,0,estavel
8985,5208608,2020-08-06,129,GOIANÉSIA,0,0.14,-83.33,decrescente
8986,5208707,2020-08-06,128,GOIÂNIA,16,14.29,35.14,crescente
8987,5208806,2020-08-06,79,GOIANIRA,1,0.43,200,crescente
8988,5208905,2020-08-06,33,CIDADE DE GOIÁS,0,0.29,Inf,crescente
8989,5209101,2020-08-06,91,GOIATUBA,0,0.14,-50,decrescente
8990,5209200,2020-08-06,43,GUAPÓ,0,0.14,Inf,crescente
8991,5209291,2020-08-06,65,GUARAÍTA,0,0,0,estavel
8992,5209606,2020-08-06,4,HEITORAÍ,0,,,
8993,5209705,2020-08-06,94,HIDROLÂNDIA,0,0,-100,decrescente
8994,5209804,2020-08-06,21,HIDROLINA,0,0,-100,decrescente
8995,5209903,2020-08-06,50,IACIARA,0,0,0,estavel
8996,5209937,2020-08-06,32,INACIOLÂNDIA,0,0,-100,decrescente
8997,5209952,2020-08-06,31,INDIARA,0,0,-100,decrescente
8998,5210000,2020-08-06,54,INHUMAS,0,0,-100,decrescente
8999,5210109,2020-08-06,107,IPAMERI,0,0.14,Inf,crescente
9000,5210208,2020-08-06,99,IPORÁ,0,0.29,0,estavel
9001,5210307,2020-08-06,17,ISRAELÂNDIA,0,0,,
9002,5210406,2020-08-06,79,ITABERAÍ,0,0.14,-50,decrescente
9003,5210562,2020-08-06,45,ITAGUARI,0,0,0,estavel
9004,5210604,2020-08-06,20,ITAGUARU,0,0,,
9005,5210901,2020-08-06,38,ITAPACI,0,0.14,0,estavel
9006,5211008,2020-08-06,9,ITAPIRAPUÃ,0,0,,
9007,5211206,2020-08-06,46,ITAPURANGA,0,0,0,estavel
9008,5211404,2020-08-06,33,ITAUÇU,0,0,0,estavel
9009,5211503,2020-08-06,88,ITUMBIARA,0,0.43,50,crescente
9010,5211701,2020-08-06,56,JANDAIA,0,0,0,estavel
9011,5211800,2020-08-06,69,JARAGUÁ,1,0.57,300,crescente
9012,5211909,2020-08-06,81,JATAÍ,0,0.29,-66.67,decrescente
9013,5212006,2020-08-06,22,JAUPACI,0,0,0,estavel
9014,5212105,2020-08-06,90,JOVIÂNIA,0,0,-100,decrescente
9015,5212204,2020-08-06,65,JUSSARA,0,0,-100,decrescente
9016,5212303,2020-08-06,45,LEOPOLDO DE BULHÕES,0,0,0,estavel
9017,5212501,2020-08-06,136,LUZIÂNIA,1,1.43,66.67,crescente
9018,5212600,2020-08-06,28,MAIRIPOTABA,0,0,0,estavel
9019,5212808,2020-08-06,96,MARA ROSA,0,0,0,estavel
9020,5213004,2020-08-06,74,MAURILÂNDIA,0,0,-100,decrescente
9021,5213053,2020-08-06,48,MIMOSO DE GOIÁS,0,0,0,estavel
9022,5213087,2020-08-06,20,MINAÇU,0,0,,
9023,5213103,2020-08-06,66,MINEIROS,0,0.71,25,crescente
9024,5213400,2020-08-06,8,MOIPORÁ,0,0,,
9025,5213756,2020-08-06,42,MONTIVIDIU,0,0,-100,decrescente
9026,5213806,2020-08-06,91,MORRINHOS,1,0.29,-50,decrescente
9027,5213905,2020-08-06,67,MOSSÂMEDES,0,0,0,estavel
9028,5214002,2020-08-06,47,MOZARLÂNDIA,0,0,-100,decrescente
9029,5214408,2020-08-06,36,NAZÁRIO,0,0.14,Inf,crescente
9030,5214507,2020-08-06,111,NERÓPOLIS,0,0,-100,decrescente
9031,5214606,2020-08-06,53,NIQUELÂNDIA,0,0.29,100,crescente
9032,5214804,2020-08-06,43,NOVA AURORA,0,0,0,estavel
9033,5214838,2020-08-06,31,NOVA CRIXÁS,0,0.14,Inf,crescente
9034,5214861,2020-08-06,29,NOVA GLÓRIA,0,0,0,estavel
9035,5214879,2020-08-06,22,NOVA IGUAÇU DE GOIÁS,0,0,0,estavel
9036,5215009,2020-08-06,15,NOVA VENEZA,0,0.14,,
9037,5215231,2020-08-06,105,NOVO GAMA,0,0.14,-75,decrescente
9038,5215306,2020-08-06,4,ORIZONA,0,,,
9039,5215504,2020-08-06,22,OUVIDOR,0,0.14,Inf,crescente
9040,5215603,2020-08-06,55,PADRE BERNARDO,0,0.29,100,crescente
9041,5215702,2020-08-06,79,PALMEIRAS DE GOIÁS,1,0.29,100,crescente
9042,5215900,2020-08-06,97,PALMINÓPOLIS,0,0,0,estavel
9043,5216007,2020-08-06,44,PANAMÁ,0,0,0,estavel
9044,5216304,2020-08-06,53,PARANAIGUARA,0,0,-100,decrescente
9045,5216403,2020-08-06,124,PARAÚNA,0,0,-100,decrescente
9046,5216809,2020-08-06,24,PETROLINA DE GOIÁS,0,0,0,estavel
9047,5217104,2020-08-06,95,PIRACANJUBA,0,0.14,Inf,crescente
9048,5217203,2020-08-06,35,PIRANHAS,0,0,-100,decrescente
9049,5217302,2020-08-06,5,PIRENÓPOLIS,0,,,
9050,5217401,2020-08-06,123,PIRES DO RIO,0,0,-100,decrescente
9051,5217609,2020-08-06,102,PLANALTINA,3,0.86,500,crescente
9052,5217708,2020-08-06,10,PONTALINA,0,0,,
9053,5218003,2020-08-06,71,PORANGATU,1,0.29,0,estavel
9054,5218052,2020-08-06,6,PORTEIRÃO,0,,,
9055,5218102,2020-08-06,84,PORTELÂNDIA,0,0,0,estavel
9056,5218300,2020-08-06,55,POSSE,0,0,0,estavel
9057,5218391,2020-08-06,118,PROFESSOR JAMIL,0,0,0,estavel
9058,5218508,2020-08-06,67,QUIRINÓPOLIS,0,0.14,0,estavel
9059,5218607,2020-08-06,22,RIALMA,0,0,0,estavel
9060,5218805,2020-08-06,99,RIO VERDE,0,0.86,50,crescente
9061,5218904,2020-08-06,69,RUBIATABA,0,0,0,estavel
9062,5219001,2020-08-06,45,SANCLERLÂNDIA,0,0.14,Inf,crescente
9063,5219100,2020-08-06,50,SANTA BÁRBARA DE GOIÁS,0,0,0,estavel
9064,5219308,2020-08-06,49,SANTA HELENA DE GOIÁS,1,0.57,100,crescente
9065,5219357,2020-08-06,13,SANTA ISABEL,0,0,,
9066,5219456,2020-08-06,23,SANTA RITA DO NOVO DESTINO,0,0,0,estavel
9067,5219506,2020-08-06,67,SANTA ROSA DE GOIÁS,0,0,0,estavel
9068,5219712,2020-08-06,50,SANTO ANTÔNIO DA BARRA,0,0,-100,decrescente
9069,5219738,2020-08-06,94,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
9070,5219753,2020-08-06,86,SANTO ANTÔNIO DO DESCOBERTO,0,0,-100,decrescente
9071,5219902,2020-08-06,7,SÃO FRANCISCO DE GOIÁS,0,0.14,,
9072,5220009,2020-08-06,77,SÃO JOÃO D'ALIANÇA,0,0.14,Inf,crescente
9073,5220108,2020-08-06,47,SÃO LUÍS DE MONTES BELOS,1,0.14,0,estavel
9074,5220157,2020-08-06,3,SÃO LUIZ DO NORTE,0,,,
9075,5220405,2020-08-06,74,SÃO SIMÃO,1,0.14,Inf,crescente
9076,5220454,2020-08-06,94,SENADOR CANEDO,0,0.43,-66.67,decrescente
9077,5220603,2020-08-06,54,SILVÂNIA,0,0,0,estavel
9078,5221007,2020-08-06,33,TAQUARAL DE GOIÁS,0,0,0,estavel
9079,5221197,2020-08-06,56,TEREZÓPOLIS DE GOIÁS,0,0,0,estavel
9080,5221304,2020-08-06,11,TRÊS RANCHOS,0,0,,
9081,5221403,2020-08-06,87,TRINDADE,1,1,-22.22,decrescente
9082,5221502,2020-08-06,32,TURVÂNIA,0,0,0,estavel
9083,5221551,2020-08-06,44,TURVELÂNDIA,0,0,0,estavel
9084,5221601,2020-08-06,70,URUAÇU,0,0.14,0,estavel
9085,5221700,2020-08-06,17,URUANA,0,0,,
9086,5221858,2020-08-06,132,VALPARAÍSO DE GOIÁS,0,0.57,-60,decrescente
9087,5222005,2020-08-06,31,VIANÓPOLIS,0,0,0,estavel
9088,5222054,2020-08-06,64,VICENTINÓPOLIS,0,0,-100,decrescente
9089,5222302,2020-08-06,40,VILA PROPÍCIO,0,0,0,estavel
9090,52,2020-08-07,137,GOIÁS,48,39.71,-0.71,estavel
9091,5200050,2020-08-07,35,ABADIA DE GOIÁS,0,0,0,estavel
9092,5200100,2020-08-07,55,ABADIÂNIA,0,0.14,0,estavel
9093,5200134,2020-08-07,59,ACREÚNA,0,0.14,Inf,crescente
9094,5200258,2020-08-07,105,ÁGUAS LINDAS DE GOIÁS,0,0.43,-57.14,decrescente
9095,5200308,2020-08-07,57,ALEXÂNIA,1,0.14,-50,decrescente
9096,5200506,2020-08-07,23,ALOÂNDIA,0,0,-100,decrescente
9097,5200555,2020-08-07,29,ALTO HORIZONTE,0,0,0,estavel
9098,5200803,2020-08-07,9,ALVORADA DO NORTE,0,0,,
9099,5200852,2020-08-07,53,AMERICANO DO BRASIL,0,0.14,0,estavel
9100,5201108,2020-08-07,106,ANÁPOLIS,4,2.14,-21.05,decrescente
9101,5201207,2020-08-07,25,ANHANGUERA,0,0,0,estavel
9102,5201306,2020-08-07,24,ANICUNS,0,0.29,Inf,crescente
9103,5201405,2020-08-07,123,APARECIDA DE GOIÂNIA,10,6.86,118.18,crescente
9104,5201454,2020-08-07,60,APARECIDA DO RIO DOCE,0,0,0,estavel
9105,5201702,2020-08-07,51,ARAGARÇAS,0,0,-100,decrescente
9106,5201801,2020-08-07,69,ARAGOIÂNIA,0,0,0,estavel
9107,5202155,2020-08-07,79,ARAGUAPAZ,0,0,0,estavel
9108,5202809,2020-08-07,32,AVELINÓPOLIS,0,0,0,estavel
9109,5203302,2020-08-07,100,BELA VISTA DE GOIÁS,0,0.14,0,estavel
9110,5203401,2020-08-07,33,BOM JARDIM DE GOIÁS,0,0,0,estavel
9111,5203500,2020-08-07,38,BOM JESUS DE GOIÁS,0,0.14,0,estavel
9112,5203559,2020-08-07,61,BONFINÓPOLIS,0,0,-100,decrescente
9113,5203575,2020-08-07,30,BONÓPOLIS,0,0,0,estavel
9114,5203609,2020-08-07,13,BRAZABRANTES,0,0,,
9115,5203807,2020-08-07,10,BRITÂNIA,0,0,,
9116,5203906,2020-08-07,1,BURITI ALEGRE,2,,,
9117,5203939,2020-08-07,4,BURITI DE GOIÁS,0,,,
9118,5204003,2020-08-07,82,CABECEIRAS,1,0.14,Inf,crescente
9119,5204102,2020-08-07,40,CACHOEIRA ALTA,1,0.14,Inf,crescente
9120,5204300,2020-08-07,57,CAÇU,0,0,-100,decrescente
9121,5204508,2020-08-07,93,CALDAS NOVAS,0,0.43,200,crescente
9122,5204607,2020-08-07,18,CAMPESTRE DE GOIÁS,0,0,,
9123,5204706,2020-08-07,24,CAMPINORTE,0,0.29,Inf,crescente
9124,5204854,2020-08-07,30,CAMPO LIMPO DE GOIÁS,0,0,0,estavel
9125,5204904,2020-08-07,100,CAMPOS BELOS,0,0,0,estavel
9126,5205000,2020-08-07,48,CARMO DO RIO VERDE,0,0,0,estavel
